Station.Code,DateTimeStamp,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Depth,F_Depth,pH,F_pH,Turb,F_Turb
sfbrbwq,4/19/16 18:30, ,17.7,0,41.23,0,26.5,0,126.2,0,10.3,0,1.42,0,8.3,0,39,0
sfbrbwq,4/19/16 18:45, ,17.4,0,41.22,0,26.5,0,130.3,0,10.7,0,1.53,0,8.3,0,29,0
sfbrbwq,4/19/16 19:00, ,17.2,0,41.26,0,26.5,0,131.4,0,10.8,0,1.61,0,8.3,0,20,0
sfbrbwq,4/19/16 19:15, ,17.1,0,41.3,0,26.5,0,133.2,0,11,0,1.68,0,8.3,0,15,0
sfbrbwq,4/19/16 19:30, ,17,0,41.33,0,26.5,0,133.1,0,11,0,1.77,0,8.3,0,13,0
sfbrbwq,4/19/16 19:45, ,16.9,0,41.41,0,26.6,0,125.1,0,10.3,0,1.86,0,8.3,0,14,0
sfbrbwq,4/19/16 20:00, ,15.3,0,42.35,0,27.2,0,96.8,0,8.2,0,1.94,0,8,0,9,0
sfbrbwq,4/19/16 20:15, ,14.9,0,42.16,0,27.1,0,93.5,0,8,0,2.01,0,8,0,6,0
sfbrbwq,4/19/16 20:30, ,14.8,0,42.04,0,27,0,93.6,0,8,0,2.06,0,8,0,6,0
sfbrbwq,4/19/16 20:45, ,14.8,0,42.12,0,27.1,0,93.1,0,8,0,2.12,0,8,0,5,0
sfbrbwq,4/19/16 21:00, ,14.8,0,42.16,0,27.1,0,93.1,0,8,0,2.16,0,8,0,4,0
sfbrbwq,4/19/16 21:15, ,14.9,0,42.17,0,27.1,0,93.1,0,8,0,2.21,0,8,0,5,0
sfbrbwq,4/19/16 21:30, ,14.9,0,42.23,0,27.2,0,93.2,0,8,0,2.24,0,8,0,3,0
sfbrbwq,4/19/16 21:45, ,14.9,0,42.24,0,27.2,0,93.1,0,8,0,2.29,0,8,0,3,0
sfbrbwq,4/19/16 22:00, ,14.9,0,42.26,0,27.2,0,92.7,0,7.9,0,2.34,0,8,0,4,0
sfbrbwq,4/19/16 22:15, ,14.9,0,42.36,0,27.2,0,93.9,0,8,0,2.34,0,8,0,4,0
sfbrbwq,4/19/16 22:30, ,14.9,0,42.33,0,27.2,0,93.8,0,8,0,2.33,0,8,0,3,0
sfbrbwq,4/19/16 22:45, ,14.9,0,42.32,0,27.2,0,93.2,0,8,0,2.33,0,8,0,3,0
sfbrbwq,4/19/16 23:00, ,14.9,0,42.35,0,27.2,0,92.8,0,7.9,0,2.32,0,8,0,4,0
sfbrbwq,4/19/16 23:15, ,14.9,0,42.34,0,27.2,0,92.5,0,7.9,0,2.28,0,8,0,3,0
sfbrbwq,4/19/16 23:30, ,14.9,0,42.32,0,27.2,0,91.5,0,7.8,0,2.25,0,8,0,3,0
sfbrbwq,4/19/16 23:45, ,14.9,0,42.29,0,27.2,0,90.9,0,7.8,0,2.2,0,8,0,3,0
sfbrbwq,4/20/16 0:00, ,14.9,0,42.18,0,27.1,0,91.5,0,7.8,0,2.14,0,8,0,3,0
sfbrbwq,4/20/16 0:15, ,14.9,0,42.15,0,27.1,0,89.9,0,7.7,0,2.06,0,7.9,0,3,0
sfbrbwq,4/20/16 0:30, ,14.9,0,41.98,0,27,0,90.9,0,7.8,0,1.98,0,8,0,3,0
sfbrbwq,4/20/16 0:45, ,15,0,42.02,0,27,0,89,0,7.6,0,1.88,0,7.9,0,3,0
sfbrbwq,4/20/16 1:00, ,15.1,0,41.98,0,27,0,90.8,0,7.7,0,1.77,0,8,0,3,0
sfbrbwq,4/20/16 1:15, ,15.3,0,41.92,0,26.9,0,92.6,0,7.9,0,1.7,0,8,0,4,0
sfbrbwq,4/20/16 1:30, ,15.5,0,41.89,0,26.9,0,96.1,0,8.1,0,1.61,0,8,0,5,0
sfbrbwq,4/20/16 1:45, ,15.7,0,41.87,0,26.9,0,96.6,0,8.2,0,1.5,0,8,0,6,0
sfbrbwq,4/20/16 2:00, ,15.8,0,41.82,0,26.9,0,97,0,8.2,0,1.4,0,8.1,0,6,0
sfbrbwq,4/20/16 2:15, ,16.1,0,41.77,0,26.8,0,97.9,0,8.2,0,1.33,0,8.1,0,7,0
sfbrbwq,4/20/16 2:30, ,16.2,0,41.76,0,26.8,0,97.5,0,8.1,0,1.27,0,8.1,0,8,0
sfbrbwq,4/20/16 2:45, ,16.4,0,41.7,0,26.8,0,97.8,0,8.1,0,1.21,0,8.1,0,8,0
sfbrbwq,4/20/16 3:00, ,16.6,0,41.67,0,26.8,0,98.4,0,8.2,0,1.14,0,8.1,0,8,0
sfbrbwq,4/20/16 3:15, ,16.8,0,41.65,0,26.8,0,98.8,0,8.2,0,1.07,0,8.1,0,7,0
sfbrbwq,4/20/16 3:30, ,17,0,41.6,0,26.7,0,99.7,0,8.2,0,1.01,0,8.2,0,8,0
sfbrbwq,4/20/16 3:45, ,17.1,0,41.55,0,26.7,0,99.8,0,8.2,0,0.96,0,8.2,0,8,0
sfbrbwq,4/20/16 4:00, ,16.9,0,41.57,0,26.7,0,97.7,0,8.1,0,0.92,0,8.1,0,10,0
sfbrbwq,4/20/16 4:15, ,16.9,0,41.55,0,26.7,0,97.3,0,8,0,0.91,0,8.1,0,10,0
sfbrbwq,4/20/16 4:30, ,16.9,0,41.55,0,26.7,0,96.6,0,8,0,0.88,0,8.1,0,12,0
sfbrbwq,4/20/16 4:45, ,16.9,0,41.54,0,26.7,0,95.7,0,7.9,0,0.89,0,8.1,0,13,0
sfbrbwq,4/20/16 5:00, ,16.9,0,41.58,0,26.7,0,94.4,0,7.8,0,0.9,0,8.1,0,15,0
sfbrbwq,4/20/16 5:15, ,17,0,41.54,0,26.7,0,92.9,0,7.7,0,0.94,0,8.1,0,14,0
sfbrbwq,4/20/16 5:30, ,17.1,0,41.47,0,26.6,0,89,0,7.3,0,1,0,8.1,0,12,0
sfbrbwq,4/20/16 5:45, ,17.1,0,41.43,0,26.6,0,86.3,0,7.1,0,1.03,0,8.1,0,13,0
sfbrbwq,4/20/16 6:00, ,16.9,0,41.43,0,26.6,0,83.2,0,6.9,0,1.07,0,8,0,13,0
sfbrbwq,4/20/16 6:15, ,16.6,0,41.49,0,26.7,0,80.7,0,6.7,0,1.13,0,8,0,16,0
sfbrbwq,4/20/16 6:30, ,16.5,0,41.52,0,26.7,0,79.6,0,6.6,0,1.19,0,8,0,21,0
sfbrbwq,4/20/16 6:45, ,16.4,0,41.52,0,26.7,0,80.8,0,6.7,0,1.25,0,8,0,26,0
sfbrbwq,4/20/16 7:00, ,16.4,0,41.52,0,26.7,0,80.7,0,6.7,0,1.33,0,8,0,37,0
sfbrbwq,4/20/16 7:15, ,16.3,0,41.55,0,26.7,0,84.5,0,7.1,0,1.4,0,8,0,41,0
sfbrbwq,4/20/16 7:30, ,16.4,0,41.57,0,26.7,0,88.7,0,7.4,0,1.48,0,8.1,0,50,0
sfbrbwq,4/20/16 7:45, ,16.3,0,41.6,0,26.7,0,92.2,0,7.7,0,1.55,0,8.1,0,37,0
sfbrbwq,4/20/16 8:00, ,16.2,0,41.6,0,26.7,0,93,0,7.8,0,1.63,0,8.1,0,25,0
sfbrbwq,4/20/16 8:15, ,16.1,0,41.59,0,26.7,0,91,0,7.6,0,1.71,0,8.1,0,15,0
sfbrbwq,4/20/16 8:30, ,16,0,41.65,0,26.8,0,84.3,0,7.1,0,1.78,0,8,0,14,0
sfbrbwq,4/20/16 8:45, ,15.1,0,42.38,0,27.3,0,81.2,0,6.9,0,1.82,0,7.9,0,14,0
sfbrbwq,4/20/16 9:00, ,14.6,0,42.46,0,27.3,0,89.4,0,7.7,0,1.89,0,7.9,0,6,0
sfbrbwq,4/20/16 9:15, ,14.7,0,42.49,0,27.3,0,90.9,0,7.8,0,1.95,0,8,0,7,0
sfbrbwq,4/20/16 9:30, ,14.7,0,42.47,0,27.3,0,91.9,0,7.9,0,2,0,8,0,6,0
sfbrbwq,4/20/16 9:45, ,14.7,0,42.46,0,27.3,0,92.2,0,7.9,0,2.05,0,8,0,4,0
sfbrbwq,4/20/16 10:00, ,14.8,0,42.39,0,27.3,0,93.1,0,8,0,2.08,0,8,0,5,0
sfbrbwq,4/20/16 10:15, ,14.8,0,42.36,0,27.2,0,94.8,0,8.1,0,2.11,0,8,0,5,0
sfbrbwq,4/20/16 10:30, ,14.8,0,42.51,0,27.4,0,98.6,0,8.4,0,2.13,0,8,0,7,0
sfbrbwq,4/20/16 10:45, ,14.7,0,42.63,0,27.4,0,98.7,0,8.5,0,2.16,0,8,0,4,0
sfbrbwq,4/20/16 11:00, ,14.7,0,42.65,0,27.5,0,103,0,8.8,0,2.17,0,8,0,4,0
sfbrbwq,4/20/16 11:15, ,14.7,0,42.63,0,27.4,0,106.2,0,9.1,0,2.17,0,8.1,0,5,0
sfbrbwq,4/20/16 11:30, ,14.7,0,42.6,0,27.4,0,106.3,0,9.1,0,2.14,0,8.1,0,5,0
sfbrbwq,4/20/16 11:45, ,14.8,0,42.57,0,27.4,0,107,0,9.2,0,2.1,0,8.1,0,5,0
sfbrbwq,4/20/16 12:00, ,14.8,0,42.53,0,27.4,0,100.3,0,8.6,0,2.07,0,8,0,6,0
sfbrbwq,4/20/16 12:15, ,14.8,0,42.57,0,27.4,0,102.3,0,8.8,0,2.03,0,8,0,8,0
sfbrbwq,4/20/16 12:30, ,15,0,42.44,0,27.3,0,105.4,0,9,0,1.97,0,8,0,6,0
sfbrbwq,4/20/16 12:45, ,14.9,0,42.58,0,27.4,0,109.9,0,9.4,0,1.92,0,8.1,0,7,0
sfbrbwq,4/20/16 13:00, ,15.9,0,42.07,0,27.1,0,101.9,0,8.5,0,1.86,0,8,0,6,0
sfbrbwq,4/20/16 13:15, ,16.1,0,41.96,0,27,0,104.9,0,8.8,0,1.79,0,8.1,0,6,0
sfbrbwq,4/20/16 13:30, ,16.1,0,42.01,0,27,0,107,0,9,0,1.71,0,8.1,0,6,0
sfbrbwq,4/20/16 13:45, ,16.3,0,41.93,0,27,0,115.6,0,9.6,0,1.63,0,8.1,0,8,0
sfbrbwq,4/20/16 14:00, ,16.5,0,41.97,0,27,0,120,0,10,0,1.54,0,8.1,0,8,0
sfbrbwq,4/20/16 14:15, ,16.5,0,42.01,0,27,0,124.8,0,10.3,0,1.47,0,8.2,0,10,0
sfbrbwq,4/20/16 14:30, ,17,0,41.88,0,26.9,0,121.6,0,10,0,1.39,0,8.2,0,10,0
sfbrbwq,4/20/16 14:45, ,17.5,0,41.8,0,26.9,0,119.4,0,9.7,0,1.33,0,8.2,0,9,0
sfbrbwq,4/20/16 15:00, ,17.7,0,41.74,0,26.8,0,118.6,0,9.6,0,1.27,0,8.2,0,12,0
sfbrbwq,4/20/16 15:15, ,17.8,0,41.74,0,26.8,0,119.9,0,9.7,0,1.22,0,8.2,0,11,0
sfbrbwq,4/20/16 15:30, ,17.9,0,41.74,0,26.8,0,123.3,0,10,0,1.18,0,8.2,0,10,0
sfbrbwq,4/20/16 15:45, ,17.7,0,41.76,0,26.8,0,124.7,0,10.1,0,1.15,0,8.2,0,17,0
sfbrbwq,4/20/16 16:00, ,17.7,0,41.74,0,26.8,0,124,0,10.1,0,1.11,0,8.2,0,18,0
sfbrbwq,4/20/16 16:15, ,17.7,0,41.73,0,26.8,0,122.1,0,9.9,0,1.1,0,8.2,0,20,0
sfbrbwq,4/20/16 16:30, ,17.7,0,41.7,0,26.8,0,121,0,9.8,0,1.1,0,8.2,0,21,0
sfbrbwq,4/20/16 16:45, ,17.5,0,41.71,0,26.8,0,115.5,0,9.4,0,1.09,0,8.1,0,26,0
sfbrbwq,4/20/16 17:00, ,17.5,0,41.69,0,26.8,0,113.7,0,9.3,0,1.09,0,8.1,0,21,0
sfbrbwq,4/20/16 17:15, ,17.6,0,41.62,0,26.8,0,113.2,0,9.2,0,1.13,0,8.1,0,21,0
sfbrbwq,4/20/16 17:30, ,17.7,0,41.6,0,26.7,0,109.7,0,8.9,0,1.18,0,8.1,0,27,0
sfbrbwq,4/20/16 17:45, ,17.6,0,41.62,0,26.8,0,109.3,0,8.9,0,1.23,0,8.1,0,21,0
sfbrbwq,4/20/16 18:00, ,17.5,0,41.7,0,26.8,0,112.6,0,9.2,0,1.28,0,8.1,0,20,0
sfbrbwq,4/20/16 18:15, ,17.5,0,41.69,0,26.8,0,109.2,0,8.9,0,1.35,0,8.1,0,26,0
sfbrbwq,4/20/16 18:30, ,17.5,0,41.71,0,26.8,0,101.9,0,8.3,0,1.41,0,8,0,32,0
sfbrbwq,4/20/16 18:45, ,17.3,0,41.88,0,26.9,0,94,0,7.7,0,1.46,0,8,0,32,0
sfbrbwq,4/20/16 19:00, ,17.2,0,41.82,0,26.9,0,97.4,0,8,0,1.52,0,8,0,31,0
sfbrbwq,4/20/16 19:15, ,17.2,0,41.8,0,26.9,0,108.6,0,8.9,0,1.6,0,8.1,0,29,0
sfbrbwq,4/20/16 19:30, ,17.2,0,41.79,0,26.9,0,106.7,0,8.7,0,1.69,0,8.1,0,30,0
sfbrbwq,4/20/16 19:45, ,17.1,0,41.83,0,26.9,0,105.7,0,8.7,0,1.77,0,8.1,0,30,0
sfbrbwq,4/20/16 20:00, ,17,0,41.85,0,26.9,0,105.1,0,8.6,0,1.85,0,8.1,0,32,0
sfbrbwq,4/20/16 20:15, ,16.9,0,41.89,0,26.9,0,106.1,0,8.7,0,1.94,0,8.1,0,24,0
sfbrbwq,4/20/16 20:30, ,16.8,0,41.93,0,27,0,107.1,0,8.8,0,2.01,0,8.1,0,20,0
sfbrbwq,4/20/16 20:45, ,15.3,0,43.7,0,28.2,0,99.1,0,8.4,0,2.07,0,8,0,20,0
sfbrbwq,4/20/16 21:00, ,14.8,0,43.98,0,28.4,0,92,0,7.8,0,2.12,0,8,0,10,0
sfbrbwq,4/20/16 21:15, ,14.7,0,44.11,0,28.5,0,91,0,7.8,0,2.16,0,8,0,10,0
sfbrbwq,4/20/16 21:30, ,14.6,0,44.16,0,28.5,0,90.3,0,7.7,0,2.21,0,8,0,6,0
sfbrbwq,4/20/16 21:45, ,14.6,0,44.23,0,28.6,0,89.9,0,7.7,0,2.26,0,8,0,6,0
sfbrbwq,4/20/16 22:00, ,14.6,0,44.21,0,28.6,0,89.8,0,7.7,0,2.3,0,8,0,5,0
sfbrbwq,4/20/16 22:15, ,14.6,0,44.21,0,28.6,0,89.8,0,7.7,0,2.33,0,8,0,5,0
sfbrbwq,4/20/16 22:30, ,14.5,0,44.18,0,28.5,0,90.3,0,7.7,0,2.35,0,8,0,3,0
sfbrbwq,4/20/16 22:45, ,14.5,0,44.16,0,28.5,0,90,0,7.7,0,2.39,0,8,0,3,0
sfbrbwq,4/20/16 23:00, ,14.5,0,44.22,0,28.6,0,89.2,0,7.6,0,2.39,0,8,0,4,0
sfbrbwq,4/20/16 23:15, ,14.5,0,44.24,0,28.6,0,88.7,0,7.6,0,2.37,0,7.9,0,4,0
sfbrbwq,4/20/16 23:30, ,14.6,0,44.24,0,28.6,0,88.3,0,7.5,0,2.34,0,7.9,0,4,0
sfbrbwq,4/20/16 23:45, ,14.6,0,44.24,0,28.6,0,87.8,0,7.5,0,2.32,0,7.9,0,4,0
sfbrbwq,4/21/16 0:00, ,14.6,0,44.23,0,28.6,0,86.9,0,7.4,0,2.27,0,7.9,0,4,0
sfbrbwq,4/21/16 0:15, ,14.6,0,44.21,0,28.6,0,86.2,0,7.4,0,2.2,0,7.9,0,4,0
sfbrbwq,4/21/16 0:30, ,14.6,0,44.19,0,28.6,0,85.9,0,7.3,0,2.13,0,7.9,0,4,0
sfbrbwq,4/21/16 0:45, ,14.6,0,44.17,0,28.5,0,85.6,0,7.3,0,2.05,0,7.9,0,5,0
sfbrbwq,4/21/16 1:00, ,14.6,0,44.16,0,28.5,0,85,0,7.3,0,1.99,0,7.9,0,4,0
sfbrbwq,4/21/16 1:15, ,14.6,0,44.13,0,28.5,0,84.8,0,7.2,0,1.9,0,7.9,0,4,0
sfbrbwq,4/21/16 1:30, ,14.6,0,43.98,0,28.4,0,86.8,0,7.4,0,1.78,0,7.9,0,3,0
sfbrbwq,4/21/16 1:45, ,14.8,0,43.52,0,28.1,0,90.4,0,7.7,0,1.67,0,8,0,4,0
sfbrbwq,4/21/16 2:00, ,14.9,0,43.63,0,28.2,0,88.3,0,7.5,0,1.57,0,7.9,0,6,0
sfbrbwq,4/21/16 2:15, ,14.9,0,43.56,0,28.1,0,88.4,0,7.5,0,1.47,0,7.9,0,4,0
sfbrbwq,4/21/16 2:30, ,14.9,0,43.7,0,28.2,0,86.8,0,7.4,0,1.38,0,7.9,0,4,0
sfbrbwq,4/21/16 2:45, ,15.1,0,43.64,0,28.2,0,87.2,0,7.4,0,1.3,0,7.9,0,5,0
sfbrbwq,4/21/16 3:00, ,15.5,0,43.17,0,27.8,0,88.9,0,7.5,0,1.24,0,7.9,0,5,0
sfbrbwq,4/21/16 3:15, ,15.7,0,42.93,0,27.7,0,88.9,0,7.5,0,1.17,0,7.9,0,6,0
sfbrbwq,4/21/16 3:30, ,16.3,0,42.68,0,27.5,0,90.8,0,7.5,0,1.08,0,8,0,8,0
sfbrbwq,4/21/16 3:45, ,16.3,0,42.76,0,27.6,0,88.9,0,7.4,0,1,0,8,0,8,0
sfbrbwq,4/21/16 4:00, ,16.5,0,42.64,0,27.5,0,87.5,0,7.2,0,0.95,0,8,0,7,0
sfbrbwq,4/21/16 4:15, ,16.5,0,42.51,0,27.4,0,87.3,0,7.2,0,0.91,0,8,0,9,0
sfbrbwq,4/21/16 4:30, ,16.7,0,42.34,0,27.3,0,86.6,0,7.1,0,0.87,0,8,0,10,0
sfbrbwq,4/21/16 4:45, ,16.8,0,42.39,0,27.3,0,86.1,0,7.1,0,0.83,0,8,0,11,0
sfbrbwq,4/21/16 5:00, ,16.8,0,42.38,0,27.3,0,83.6,0,6.9,0,0.81,0,8,0,12,0
sfbrbwq,4/21/16 5:15, ,16.5,0,42.43,0,27.3,0,80.3,0,6.6,0,0.82,0,7.9,0,11,0
sfbrbwq,4/21/16 5:30, ,16.4,0,42.46,0,27.3,0,77.2,0,6.4,0,0.83,0,7.9,0,11,0
sfbrbwq,4/21/16 5:45, ,16.3,0,42.55,0,27.4,0,74.9,0,6.2,0,0.85,0,7.9,0,26,0
sfbrbwq,4/21/16 6:00, ,16.4,0,42.38,0,27.3,0,76.1,0,6.3,0,0.88,0,7.9,0,11,0
sfbrbwq,4/21/16 6:15, ,16.4,0,42.36,0,27.3,0,75.6,0,6.3,0,0.92,0,7.9,0,9,0
sfbrbwq,4/21/16 6:30, ,16.2,0,42.48,0,27.4,0,74.3,0,6.2,0,0.97,0,7.8,0,11,0
sfbrbwq,4/21/16 6:45, ,16.2,0,42.5,0,27.4,0,74.7,0,6.2,0,1.02,0,7.8,0,10,0
sfbrbwq,4/21/16 7:00, ,16.1,0,42.53,0,27.4,0,76,0,6.3,0,1.08,0,7.8,0,11,0
sfbrbwq,4/21/16 7:15, ,16.1,0,42.54,0,27.4,0,77.1,0,6.4,0,1.15,0,7.9,0,16,0
sfbrbwq,4/21/16 7:30, ,16.2,0,42.52,0,27.4,0,78.9,0,6.6,0,1.23,0,7.9,0,21,0
sfbrbwq,4/21/16 7:45, ,16.4,0,42.48,0,27.4,0,81.6,0,6.8,0,1.29,0,7.9,0,25,0
sfbrbwq,4/21/16 8:00, ,16.4,0,42.52,0,27.4,0,83.4,0,6.9,0,1.37,0,8,0,29,0
sfbrbwq,4/21/16 8:15, ,16.2,0,42.63,0,27.5,0,81.5,0,6.8,0,1.47,0,7.9,0,28,0
sfbrbwq,4/21/16 8:30, ,16.2,0,42.65,0,27.5,0,81.8,0,6.8,0,1.55,0,7.9,0,28,0
sfbrbwq,4/21/16 8:45, ,16.2,0,42.65,0,27.5,0,82,0,6.8,0,1.6,0,7.9,0,23,0
sfbrbwq,4/21/16 9:00, ,16.2,0,42.63,0,27.5,0,82.3,0,6.9,0,1.68,0,7.9,0,20,0
sfbrbwq,4/21/16 9:15, ,16,0,42.7,0,27.5,0,81.3,0,6.8,0,1.76,0,7.9,0,23,0
sfbrbwq,4/21/16 9:30, ,15,0,43.74,0,28.2,0,82.3,0,7,0,1.84,0,7.9,0,16,0
sfbrbwq,4/21/16 9:45, ,14.7,0,43.88,0,28.3,0,87.8,0,7.5,0,1.89,0,7.9,0,10,0
sfbrbwq,4/21/16 10:00, ,14.8,0,43.74,0,28.2,0,89.8,0,7.7,0,1.94,0,7.9,0,6,0
sfbrbwq,4/21/16 10:15, ,14.8,0,43.61,0,28.1,0,92,0,7.8,0,1.98,0,8,0,6,0
sfbrbwq,4/21/16 10:30, ,14.8,0,43.6,0,28.1,0,91.6,0,7.8,0,2.02,0,8,0,8,0
sfbrbwq,4/21/16 10:45, ,14.8,0,43.72,0,28.2,0,92.4,0,7.9,0,2.07,0,8,0,7,0
sfbrbwq,4/21/16 11:00, ,14.9,0,43.74,0,28.2,0,92.7,0,7.9,0,2.08,0,8,0,6,0
sfbrbwq,4/21/16 11:15, ,15,0,43.72,0,28.2,0,93,0,7.9,0,2.12,0,8,0,6,0
sfbrbwq,4/21/16 11:30, ,15,0,43.77,0,28.3,0,92.6,0,7.9,0,2.16,0,8,0,6,0
sfbrbwq,4/21/16 11:45, ,15,0,43.8,0,28.3,0,92.6,0,7.9,0,2.16,0,8,0,6,0
sfbrbwq,4/21/16 12:00, ,15.1,0,43.78,0,28.3,0,93.2,0,7.9,0,2.14,0,8,0,6,0
sfbrbwq,4/21/16 12:15, ,15.2,0,43.72,0,28.2,0,94.3,0,8,0,2.11,0,8,0,5,0
sfbrbwq,4/21/16 12:30, ,15.2,0,43.76,0,28.3,0,95.2,0,8,0,2.1,0,8,0,6,0
sfbrbwq,4/21/16 12:45, ,15.3,0,43.71,0,28.2,0,96.1,0,8.1,0,2.05,0,8,0,6,0
sfbrbwq,4/21/16 13:00, ,15.4,0,43.69,0,28.2,0,98.4,0,8.3,0,1.99,0,8,0,6,0
sfbrbwq,4/21/16 13:15, ,15.9,0,43.36,0,28,0,99.7,0,8.3,0,1.96,0,8,0,5,0
sfbrbwq,4/21/16 13:30, ,15.7,0,43.52,0,28.1,0,100.6,0,8.4,0,1.93,0,8,0,6,0
sfbrbwq,4/21/16 13:45, ,16.2,0,43.34,0,28,0,97.5,0,8.1,0,1.87,0,8,0,7,0
sfbrbwq,4/21/16 14:00, ,16.6,0,43.19,0,27.9,0,98.1,0,8.1,0,1.78,0,8,0,11,0
sfbrbwq,4/21/16 14:15, ,16.9,0,43,0,27.7,0,97.2,0,8,0,1.7,0,8,0,15,0
sfbrbwq,4/21/16 14:30, ,16.9,0,42.95,0,27.7,0,97.8,0,8,0,1.62,0,8,0,13,0
sfbrbwq,4/21/16 14:45, ,17,0,42.86,0,27.6,0,101.6,0,8.3,0,1.56,0,8,0,12,0
sfbrbwq,4/21/16 15:00, ,17.1,0,42.81,0,27.6,0,102.4,0,8.4,0,1.49,0,8,0,12,0
sfbrbwq,4/21/16 15:15, ,17.3,0,42.75,0,27.6,0,102.7,0,8.4,0,1.43,0,8,0,12,0
